resultId,raceId,driverId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,position_change,is_fastest_lap,driver_experience,grid_experience_interaction,avg_position_last_5,constructorId_2,constructorId_3,constructorId_4,constructorId_5,constructorId_6,constructorId_7,constructorId_8,constructorId_9,constructorId_10,constructorId_11,constructorId_12,constructorId_15,constructorId_16,constructorId_17,constructorId_19,constructorId_23,constructorId_51,constructorId_117,constructorId_131,constructorId_164,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_215,statusId_11,statusId_131
792,55,35,17,19,6,6,6,3.0,57,+49.5,5717370,56,13,1:28.321,216.152,13,0,2,38,6.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
793,55,22,11,16,7,7,7,2.0,57,+51.9,5719770,32,6,1:27.690,217.707,9,0,9,144,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
794,55,14,14,11,8,8,8,1.0,57,+53.9,5721770,32,12,1:28.250,216.326,3,0,15,165,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
795,55,26,21,18,9,9,9,0.0,57,+78.8,5746670,26,14,1:28.367,216.039,9,0,1,18,9.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,56,30,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,0,0,3,3,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,56,4,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,3,1,33,165,1.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
811,56,31,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,4,0,3,21,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,56,13,6,4,4,4,4,5.0,62,+17.096,5483582,12,10,1:25.528,208.731,0,0,31,124,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
813,56,8,3,8,5,5,5,4.0,62,+17.524,5484010,49,3,1:25.027,209.961,3,0,29,232,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
814,56,17,9,10,6,6,6,3.0,62,+37.739,5504225,39,9,1:25.488,208.829,4,0,23,230,7.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815,56,18,12,2,7,7,7,2.0,62,+39.635,5506121,29,6,1:25.347,209.174,-5,0,11,22,5.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
816,56,21,2,11,8,8,8,1.0,62,+40.200,5506686,43,7,1:25.353,209.159,3,0,12,132,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
817,56,23,7,6,9,9,9,0.0,62,+45.511,5511997,45,5,1:25.316,209.25,-3,0,6,36,7.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
818,56,22,11,3,10,10,10,0.0,62,+1:17.851,5544337,12,13,1:26.129,207.275,-7,0,10,30,9.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,56,3,10,13,11,11,11,0.0,62,+1:19.675,5546161,30,15,1:26.418,206.581,2,0,20,260,6.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
820,56,35,17,12,12,12,12,0.0,62,+1:22.370,5548856,53,8,1:25.438,208.951,0,0,3,36,8.333333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
831,57,30,5,2,1,1,1,10.0,60,1:35:58.765,5758765,39,1,1:32.099,201.226,1,1,4,8,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,57,4,1,1,2,2,2,8.0,60,+3.751,5762516,37,3,1:32.532,200.285,-1,0,34,34,1.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
833,57,13,6,3,3,3,3,6.0,60,+4.447,5763212,19,5,1:33.099,199.065,0,0,32,96,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
834,57,8,3,5,4,4,4,5.0,60,+4.879,5763644,43,2,1:32.472,200.415,1,0,30,150,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,57,22,11,4,5,5,5,4.0,60,+1:12.586,5831351,59,9,1:33.952,197.258,-1,0,11,44,8.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
836,57,21,2,11,6,6,6,3.0,60,+1:14.116,5832881,46,4,1:32.964,199.354,5,0,13,143,6.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837,57,3,10,22,7,7,7,2.0,60,+1:14.565,5833330,48,7,1:33.579,198.044,15,0,21,462,7.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
838,57,35,17,9,8,8,8,1.0,60,+1:29.364,5848129,38,12,1:34.037,197.079,1,0,4,36,8.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
853,58,4,1,1,1,1,1,10.0,66,1:26:21.759,5181759,39,2,1:16.723,217.108,0,0,35,35,1.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
854,58,30,5,3,2,2,2,8.0,66,+18.502,5200261,43,3,1:16.922,216.546,1,0,5,15,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
855,58,21,2,2,3,3,3,6.0,66,+23.951,5205710,38,4,1:17.083,216.094,-1,0,14,28,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
856,58,13,6,4,4,4,4,5.0,66,+29.853,5211612,42,1,1:16.648,217.32,0,1,33,132,5.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,58,8,3,9,5,5,5,4.0,66,+56.875,5238634,40,5,1:17.357,215.328,4,0,31,279,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
858,58,18,12,8,6,6,6,3.0,66,+58.347,5240106,40,6,1:17.367,215.301,2,0,12,96,5.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
875,59,4,1,1,1,1,1,10.0,78,1:43:43.116,6223116,11,3,1:15.671,158.898,0,0,36,36,1.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,59,31,4,4,2,2,2,8.0,78,+14.567,6237683,20,6,1:16.008,158.193,2,0,4,16,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
877,59,14,14,7,3,3,3,6.0,78,+52.298,6275414,45,19,1:17.849,154.452,4,0,16,112,6.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
878,59,22,11,5,4,4,4,5.0,78,+53.337,6276453,67,12,1:17.320,155.509,1,0,12,60,7.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
879,59,30,5,22,5,5,5,4.0,78,+53.830,6276946,74,1,1:15.143,160.014,17,1,6,132,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,59,21,2,9,6,6,6,3.0,78,+1:02.072,6285188,58,5,1:15.919,158.379,3,0,15,135,5.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
897,60,4,1,1,1,1,1,10.0,60,1:25:51.927,5151927,21,1,1:21.599,226.811,0,1,37,37,1.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
898,60,30,5,3,2,2,2,8.0,60,+13.951,5165878,53,2,1:21.934,225.884,1,0,7,21,2.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
899,60,8,3,2,3,3,3,6.0,60,+18.672,5170599,15,5,1:22.461,224.44,-1,0,32,64,3.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,60,21,2,5,4,4,4,5.0,60,+19.976,5171903,42,3,1:22.238,225.049,1,0,16,80,5.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,60,13,6,4,5,5,5,4.0,60,+31.559,5183486,43,4,1:22.371,224.685,-1,0,34,136,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,60,31,4,8,6,6,6,3.0,60,+1:04.769,5216696,38,8,1:22.780,223.575,2,0,5,40,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
903,60,2,16,9,7,7,7,2.0,60,+1:14.594,5226521,43,6,1:22.706,223.775,2,0,31,279,5.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
904,60,35,17,10,8,8,8,1.0,60,+1:18.299,5230226,46,10,1:22.921,223.195,2,0,5,50,8.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
905,60,3,10,12,9,9,9,0.0,60,+1:19.008,5230935,47,9,1:22.916,223.209,3,0,22,264,7.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
919,61,4,1,1,1,1,1,10.0,70,1:34:37.308,5677308,22,2,1:15.911,206.815,0,0,38,38,1.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
920,61,30,5,5,2,2,2,8.0,70,+2.1,5679408,68,3,1:15.993,206.592,3,0,8,40,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
921,61,8,3,3,3,3,3,6.0,70,+8.8,5686108,22,1,1:15.841,207.006,0,1,33,99,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,61,21,2,2,4,4,4,5.0,70,+15.6,5692908,49,4,1:16.669,204.771,-2,0,17,34,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
923,61,13,6,10,5,5,5,4.0,70,+25.1,5702408,31,5,1:17.308,203.078,5,0,35,350,4.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
941,62,30,5,1,1,1,1,10.0,73,1:34:35.199,5675199,56,1,1:12.719,207.527,0,1,9,9,2.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
942,62,13,6,2,2,2,2,8.0,73,+7.984,5683183,29,2,1:12.954,206.859,0,0,36,72,3.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
943,62,21,2,3,3,3,3,6.0,73,+16.595,5691794,28,3,1:13.131,206.358,0,0,18,54,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
944,62,15,8,22,4,4,4,5.0,73,+23.604,5698803,37,5,1:13.269,205.969,18,0,18,396,7.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
945,62,4,1,5,5,5,5,4.0,73,+28.410,5703609,72,6,1:13.316,205.837,0,0,39,195,1.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
